id,video,emotion,transcription
11,https://www.instagram.com/reel/DMm5ofzxt1D/?igsh=OGd4eXA1MGJlaWV1,Proud," Pal, lo ada 200 ribu gak? Ada lah 200 ribu mah, nih. Berapaan sih? Eh, eh, men tarik aja. Eh, men tarik aja, eh. Nih, dengan 200 ribu, lo bisa ganti kampas rem mobil dengan Bendix Heavy Duty. Oke. Iya. Buat senya gue nih? Bunyi-bunyi, diinjak dalam. Astaghfirullah. Emang udah waktunya ganti kampas rem aja, Pak. Nih, kampas rem Bendix Heavy Duty, harganya lebih terjangkau. Oke. Pemakain bisa lebih panjang. Lebih panjang, Pak. Nih, tadi berapa? 200 ribu? 200 ribu. Wah, kakep ini buat ceknya gue. Terus belinya, Pal. Gampang. Oh, gampang. Kalau misalnya kalian gak sempet dihias, kalian bisa langsung ke official store-nya Bendix. Dimana tuh? Yang ada di marketplace lah. Oh, semuanya ada? Tokopedia, Lazada, Zopi, ada semua. Oke, beli di situ aja. Ya. Udah, sekarang buka HP. Buka HP. Bendix. Senya. Senya. Oh, ada, Pak. Keluar kan? Kencet. Ah, beli langsung, Pak. Oh, dapet 100 orang pertama nih. Iya, lumayan. Untuk 100 orang pertama yang beli kampas rem Bendix di event gaya sini, kalian bisa dapetin voucher. Voucher-nya berapa, Pak? Pemasangan gratis. Oh. Di official partner Bendix. Dan jumlahnya ada 100 lebih di seluruh Indonesia. Wah, lumayan tuh. Biasa pemasangan jadi ke cover, Pak. Iya. Jadi belinya online, sampai ke rumah, pasangnya gratis, mobilu, oh, langsung dimaplai. Balik. Senya terkenal di dunia. Kita main game dulu. Main game? Oke, boleh. Jadi di boot-nya Bendix, kalian juga bisa lakuin aktiviti yang menarik di sini. Jadi, kalau kalian ke Giaz 2025, jangan lupa mampir ke boot-nya Bendix yang ada di Giaz. Lokasinya di pre-function hall 1, dan ini cuma berlaku sampai Giaz aja. Jadi, jangan sampai ketinggalan. Pak, jualan ya? Oh, iya. Oke, siap. Hati-hati, Pak. Jangan lupa ganti kampas rem mobil kalian dengan Bendix. Rem pesawat hadir untuk mobil anda. Dah, 200 ribu kan dibawa lagi, manis, Duan."
12,http://instagram.com/reel/DMmKMrNxr50/?igsh=MWgzOHlpNnd0M3VmNw%3D%3D,Trust," Pengen punya mobil listrik tapi nggak mau nge-charge-nge-charge pas lagi keluar kota? Nah, ini dia jawabannya JQ J8 Artist Super Hybrid System Dia adalah SUV yang besar, mewah, nyaman Plot bodinya, tebel Rendaman kabinet juga numero uno Nah, jadi pertanyaan yang mau beskirnya gini Pasti lemot dong? Nggak 0-100 ya, tuntas dalam waktu 5,4 detik saja Wow, kencang banget Kalau misalkan kita charge, dia bisa jalan 200 km tanpa menggunakan bensin sama sekali Hanya baterai aja Jadi buat dalam kota, dia kayak mobil listrik Tapi kalau misalkan kita tiba-tiba mendadak, ada urusan keluar kota Atau kita misalkan, aduh lupa semalam nggak nge-charge Nggak bisa jalan dong, tenang Dia bisa diisi bensin Dan kalau misalkan bensinnya full dan baterainya full Itu bisa sampai 1300 kg, sekali penuh Nah, kenapa bisa gitu? Karena dia punya mesin hybrid yang irit Dia ada satu mesin bensin Dan ada tiga motor listriknya Di Gias ini juga ditampilin model yang sudah dimodifikasi Tuh lihat, dia pakai bantan ekstrim Depannya dikasih besi lagi sama lampu Terus di atasnya dikasih roof rack sama ada roof box-nya Keren banget kan? Tapi ini nggak cuma sekedar cosplay Karena dia bisa off-road beneran Dia punya penggerak all-wheel drive Dengan sistem artist yang didesain sama Jaguar Land Rover Terus, nggak cuma itu doang Dia juga punya drive mode yang banyak Plus suspensinya nyaman sekali Karena dia pakai suspensi CDC Magnetic Suspension Top kan? Dan kalau misalkan kalian pakai yang full listrik Dia juga punya Jeko J5 dan bisa dipesan dari sekarang Dia nggak cuma ganteng Tapi tenaganya besar Kayak J8 Engine powernya 142 PS Motor powernya 203 PS Dan torsi engine-nya itu 215 Nm karena pakai turbo Dan motor listriknya punya torsi 310 Nm Nggak cuma itu Harganya juga lebih terjangkau J8 harganya Rp850 juta Kalau yang ini harganya Rp499,9 juta saja Dan di Gias ini kita nggak cuma bisa lihat-lihat mobilnya saja Tapi bisa tes drive juga Yuk, kita langsung ke tempat tes drive Uuuh, gede banget Udah hampir 80 km Ini kayaknya bisa 100 km kalau kita lanjutin Aman nggak ya kalau kita ke banjir-banjiran kena air Ada EV Water Obstacle Waaah Aman dong Betul saja Jadi buat teman-teman bisa langsung aja ke hal 9 SBSD Selamat Gias berlangsung dan datangin boot-nya Jeko di sini"
13,https://www.instagram.com/reel/DMkLaw4Rqt5/?igsh=MWNhMnR0aHp2cnc2ZQ%3D%3D,Trust," Val, ada motor buat orang ganteng, Val. Apa tuh? Skomadi. Oh iya iya iya iya. Nih lihat. Ini yang sama nih kayak punya gue nih. Oh iya, dia pernah lihat nih gue. Ganteng banget kan? Ganteng banget nih. Ini Artvenom. Skomadi yang Adventure Series. Oh iya, ganteng banget. Jadi dia Skutic. Iya kan? Retro. Tapi bisa buat o-code. Terus, ini ada yang versi Frank Sanderson. Frank Sanderson? Jadi yang buat kan namanya Frank Sanderson. Nah dia bikin yang edisi khusus dia. Oh ini? Ini motornya. Keren warnanya pak. Ganteng kan? Ganteng banget pak. Terus, ada yang The Woo Limited Edition. Iya nih bagusnya pak. Iya. Ganteng. Yang masuk sini ada 100. Sekarang tinggal, dia nggak nyampe 10 katanya. Wah, baru-baru beli pak. Jadi beruntung nih yang beli ini. Terus ada yang baru. Jadi ini Skomadi Turismo Piccolo. Color Your Way baru launching hari ini. Dimana dia punya 9 pilihan warna. Ini warnanya. Dan warnanya terinspirasi dari Supercar. Wow. Bener warna begini Supercar pak. Mulai dari Locknest Gleam Metallic. Majestic Violet Metallic dan kawan-kawannya. Coba duduk pak. Kayaknya... Duduk dong. Eh mau dibeli ini gue nih. Aduh cakep nih. Hah cocok ini buat gue pak. Ganteng kan? Ganteng banget pak. Terus tipe yang Color Your Way ini. Langsung dapet fly screen. Oh nggak perlu nambah nih. Sama kalau kita lihat... Yang belakang? Rek belakangnya. Dia krum juga. Gatis tuh pak dapet pak. Langsung dapet kalau beli yang tipe Color Your Way. Cakep kan? Mau dibeli nih pak jadi? Kan gue bilang. Ini motor yang cocok buat orang ganteng. Oh iya saya nggak ganteng sih pak. Banyak gue punya. Oh iya pak. Wow. Nah sama kalau temen-temen di Giyas. Beli Skomadi bisa dapat 2 tahun free service. Jadi 2 tahun udah tinggal isi bensin doang. Wih enak banget ya. Free service yang spare part lagi. Wih mantep. Part juga gratis. Jadi buat temen-temen bisa langsung ke Giyas. Langsung ke hall 11 C5. Di sini kalian bisa lihat motor-motor Skomadi. Dan kalau beruntung kalian bisa lihat Pala ada di sini. Loh kalau jadi saya. Nggak dibeliin karena saya nggak ganteng. Ah udah."
14,https://www.instagram.com/reel/DMjo8jKRvlV/?igsh=MWp1cHZ2dXd5aTNhaw%3D%3D,Trust," Lo tau BYD atau ONE ini harganya berapa nggak? Tau lah Berapa ya? Murah ini Start dari Rp195.000.000 Sampai? Rp235.000.000 Wuh, haru biasa Udah belajar ya? Hahaha Murah katanya Murah ya? Dan ini mobil listrik yang kecil tapi bingkunya lengkap pak Iya Di bawah Rp200.000.000 udah dapet 300 kg Ya betul Tapi ada yang lebih keren lagi tau nggak? Apa tuh? Harganya udah murah ya Haa Ya kan? Kalau kita beli Haa? Langsung dapet kaca film Solar Guard Haa? Masa langsung dapet? Iya Solar Guard enak banget Haa? Solar Guard udah dipercaya jadi OEM-nya BYD Wuh enak banget Tapi ya Haa Nggak cuma BYD Apa dong? Masa ada lagi? Masih banyak lagi Oh gitu Mitsubishi Finpass Nissan juga Udah adem Keren Kayaknya adem pake Solar Guard pak Tapi kalau misalkan nih kaca film kalian Belum pake Solar Guard Di GYAS ada permohon menarik Udah sampai kita di bootnya Solar Guard Yang ada di Pre-Function Hall 9B Di sini kita bisa langsung ngetes Seberapa adem kaca film Solar Guard Kalian juga bisa lihat langsung Kaca filmnya seperti apa Dan di sini Ada tumber dari Corksicle Jadi kalau kalian beli PPF Solar Guard Langsung dapet ini gratis Dan Solar Guard juga sudah tersebar Di 76 kota di seluruh Indonesia Dan kita juga bisa tes Seberapa kuat PPF Solar Guard Dan kemampuan self-healingnya Nah Solar Guard berani bikin Pengetesaan live seperti ini Karena Sengobain sudah berusia lebih dari 360 tahun Dan Solar Guard sendiri di Indonesia Sudah 30 tahun lebih Nah buat teman-teman yang mau pasang Kaca film Solar Guard dan PPF Solar Guard Kalau kalian transaksi selama GYAS 2025 ini Kalian bisa dapetin Diskon PPF sampai dengan 10 juta rupiah Dan untuk kaca film Sampai dengan 50% diskonnya Gas langsung ke GYAS Ke bootnya Solar Guard"
15,https://www.instagram.com/reel/DMXQuTKRfmV/?igsh=MXRqbjN1ZXhkenpxMg%3D%3D,Surprise, Gitu gue pengen ke Sao Ronsi tapi gak ada yang ngajak Ternal lu gue sama Seva Gege Ingat gak? Yang Maridwan Hanif jago otomotif deh Videonya nonton kan? Ajatan Seva Haduh Farhan Farhan Bikin konten apaan sih Jadi gue di tak-tak kan By the way gue kan udah pernah ngajak lo kemaren ya Udah gue bantuin ya sampai bisa beli mobil ya Cuma kemaren udah salah kostum Kayaknya belum mandi juga Gitu loh Terus kan ternal lu dia diajak Kenapa tahun ini harus diajak lagi Gitu Kalau mau kesana tuh effort sendiri lah Gitu Gak enak soalnya kalo sama Seva diketawain Wah kok dia begitu ya Udah diajak kemaren minta diajak lagi Melunjak gitu Gak enak juga sama praseteguh nanti kalo dia tau ya kan Udah gak usah di tak-tak lah praseteguh lah Cuma di mencan aja
16,https://www.instagram.com/reel/DMRqecSRm7M/?igsh=MWd0ejliMHhzZjhleg%3D%3D,Surprise," mystery box yang kemarin dikeliling Indonesia, akhirnya dibuka ini dia isinya, Mitsubishi Destinator SUV 7-seater ini punya dimensi yang besar panjangnya 4680mm lebarnya 1840mm dan ground clearance-nya 244mm udah kaya ground clearance-nya Panjero Sport tinggi banget masuk ke dalam interiornya, kita akan disambut dengan jok yang udah kulit dengan electric seat di atas kita dapat panoramic sunroof yang gede dan bisa dibuka terus, stirnya dia sudah tilt dan teleskopik dengan lingkar berbahan kulit yang keren nah, terus kalau kita lihat di sini, adasnya sudah ada terus, pencet sini buat kamera 360 seperti ini ya, speedometer sudah digital dan kalau kita lihat lagi, dia sudah pakai wireless Apple CarPlay dan Android Auto soal audionya juga, dia sudah pakai audio dari Yamaha di sini dan AC-nya pakai dual zone, kiri kanan bisa beda nah, transmisi nya sendiri dia pakai CVT ada push start stop engine button, drive mode, sama elektronik parking brake terus, kalau kita buka di sini, ada storage yang gede dan kalau di sini kita buka, sudah soft opening ukuran nya juga sangat besar sekarang kita lihat bagian belakangnya yuk baris keduanya, dia lega, kanan-kirinya lebar kita bisa jadikan yang balku tengah ini jadi armrest terus, kalau mau ngeatur AC, ada di sini ventilasi AC-nya ada di bagian samping bahkan sampai ke baris 3, itu AC-nya ada di atas double blower-nya terus kita juga dapat meja buat makan dan kalau misalkan kita merasa, belakangnya harus dapat legroom lebih tinggal dimajukan saja, jaraknya juga jauh, sliding-nya yuk, sekarang kita ke belakang masuk ke AC sebelahnya juga gampang karena sudah pakai one touch tumble dan di belakang sini, kalau misalkan tengahnya kita majuin dapat legroom yang lega terus, kalau kita merasa kurang nyaman, tinggal dimundurin lagi aja kita bisa duduk lebih rebah dan baris ke-3, nggak jadi anak tiri kenapa? karena kita dapat AC di bagian atas terus, sebelah kanan ada cup holder sama tempat buat taruh HP di sini kalau mau nge-charge juga ada, USB-A, USB-C dan kalau kita mau bagasi lebih lega, tinggal dilipat rata lantai aja kalau terasa masih kurang, tenang kita masih dapat storage di bawah sini yang cukup besar dan dia sudah pakai power backdoor sama, kalau misalkan ban kita bocor, tenang aja dia masih dikasih ban serap di bagian bawah sini itu dia misubisi destinator, gimana menurut kalian? coba komen di bawah dan buat temen-temen yang mau test drive, langsung aja ke Senayan Park sampai tanggal 20 Juli ini terus, di GIAZ, nanti akan diungumkan berapa harganya plus kalian bisa test drive di sana kira-kira berapa harganya ya?"
17,https://www.instagram.com/reel/DMHyhTJRej0/?igsh=MWxoeTdpaTdsMnIxcQ%3D%3D,Surprise," box besar yang diangkut pakai helikopter nyampe di GBK sekarang ada di Sarinah Tamrin dan di dalamnya ini ada mobil baru yang akan diloncing sama Mitsubishi katanya, di dalam kotak ini ada mobil terbaru dari Mitsubishi besinya turbo, 7 penumpang, lega, dan ada selengkap yuk kita indip pokoknya, kalau kata Mitsubishi mah mereka lagi menyiapkan mobil baru yang lebih nyaman, lebih lega, dan lebih cocok buat keluarga kira-kira tau gak mobil apaan? coba komen di bawah yang benar kirimin saya pusa atau kalian ingin dapatin hadiah beneran? langsung aja kesini ikutan foto hand challenge dengan foto di depan box gede ini siapa tau kalian dapat hadiah beneran? terus jangan lupa, pantengin terus sosial media nya Mitsubishi karena tanggal 17 nanti kita akan nonton bareng-bareng world premiernya mobilnya ada di box ini nah kira-kira apa? kita tunggu jawabannya di sana"
18,https://www.instagram.com/reel/DL1oBjdRc3-/?igsh=Ynp1NnIxcHN3cm9t,Sadness," selesai juga tour de Asean dan mobilnya akan kita tinggal karena nanti setelah gas kita akan balik lagi kemudian kita berangkat lagi menuju China nah semua barang di mobil ini kita tinggal ya termasuk toolkit ini ini sangat kepake sekali ya terutama ini automatic tire repair kit ya jadi dia itu bisa menambal ban dengan instant ya jadi ada cairannya tapi yang paling kepake ini nya karena beberapa kali di port klang kita kekurangan angin kemudian di Thailand kita kurangan angin lagi jadi ini kepake buat ngisi angin ya kemudian lagi ban bakar ternyata nggak kepake karena kita menemukan banyak pembencin di sepanjang Asean dari Malaysia, Thailand, Cambodia sampai Laos itu nggak ada masalah nah terus ini kita pakai buat jaga-jaga kalau misalkan kita harus ganti ban jadi kalau misalkan bangkitannya yang pecah kita mesti ganti ban serab mesti buka-buka baut gitu kan lebih cepet buka lagnat pakai ini impact kunci-kunci toolkit mesinah L juga kepake buat ngecencang-ngecengin part-part kayak misalkan bumper bawah sama roof rack kita jadi sepanjang perjalanan ini mobil bergetar jalan goyang itu biasanya baut-baut suka agak kendor makanya harus dikencang-kencangin dan kita pastikan semua perjalanan kita selamat jadi toolkit ini akan kita tinggal disini dan kita akan balik ke Indonesia pokoknya kalau urusan power tools atau toolkit pakai mesinah L aja toolkitnya select ganti baru dan untuk power toolsnya kalau misalkan rusak spek part-part yang tersedia dan service center nya ada di mana-mana"
19,https://www.instagram.com/reel/DLuZNKOzFQ_/?igsh=M284bXZ6a3ppZHF5,Trust," jadi di perjalanan One Million Journey edisi Tour The ASEAN ini kita melewati Thailand dan kita mampir ke pabrik Furukawa Battery untuk Silaturahmi dan sekalian ganti AK di salah satu mobil kita ini di Thailand kita bertemu dengan Kawamurasan, selaku Deputy Managing Director Furukawa Thailand nah, jadi kita sudah bersama Mr. Kawasan dari Furukawa Battery Thailand dia ini adalah Vice President dari Furukawa Battery saya dari sini halo, Mr. Kawasan di sini juga kita diajak untuk melihat bagaimana Furukawa Battery dibuat dari pabriknya langsung meskipun tidak bisa direkam, kita bisa lihat langsung bagaimana Furukawa Battery itu dibuat dengan standar yang tinggi jadi tadi kita baru masuk ke dalam pabriknya, kita melihat proses bagaimana sebuah nah, setelah Silaturahmi, komunikasi sampai ganti ak mobil kita akhirnya kita berpamitan untuk kembali melajukan perjalanan Tour The ASEAN rasanya tenang sekali ya, kalau kita perjalanan jauh menggunakan AK yang sudah dipercaya lebih dari 100 tahun dan bisa punya pabrik di Jepang, Thailand, dan Indonesia itu dikarenakan Furukawa Battery itu konsisten bangun kualitas bukan hanya jual produk, makanya bisa bertumbuh besar seperti sekarang"
20,https://www.instagram.com/reel/DLn8SMvyPca/?igsh=Z2tndjRmM2E4emhm,Surprise," Kami ditahan oleh polisi di daerah Kamboja. Ya, semua itu bermula pas kita lagi arah mau solatan jumat dari sini, dan kemudian pas berjalanan ada rajiah. Lucunya adalah mobil lain semua lewat, jadi mobil kami dipanggil untuk berhenti. Nah, kemudian ditanyalah seperti hal biasa ya, dia akan minta namanya SIM. Pas kita datang dari border Thailand ke Kamboja, kami itu sudah punya SIM yang diberikan dari pihak border ya. Ada mukanya, ada foto mobilnya, dan dia bilang, No, no, no, Cambodia license. Dia butuh SIM Kamboja. Kita memang tidak punya SIM Kamboja, tapi kita punya SIM Internasional. Nah, kemudian bang Ridwad itu tanya, Oke, kalau SIM Kamboja tidak ada SIM Internasional ada boleh tidak? Oh, yes, yes, ini yang kita butuhkan. Bang Ridwad, buka SIM Internasionalnya. Dan dia bilang apa? Oh, no, no, cannot, no Cambodia. Karena di dalam SIM Internasional, memang tidak ada perusahaan negara, cuma perusahaan SIM Internasional. Dia bilang tidak ada Cambodia nya tidak bisa. Akhirnya kita cukup panik, kita kontak dengan orang-orang lokal yang memang sudah lama di Kamboja. Memang dapat isu ya, bahwa memang polisi di sini, itu memang suka banget untuk, ya, ganggu lah istilahnya. Kenapa kami bilang begitu? Karena pada akhirnya selama ngobrol panjang kali lebar, kan tidak ada kesalahannya. Kita punya SIM Internasional, tapi memang bisa tidak ada SIM Kamboja. Akhirnya minta lah 300 dolar. Mahal banget dong, itu kan mayan ya untuk harga segetu. Akhirnya kita minta nego dengan orang lokal ya, dapet lah harga di 50 dolar. Dan itu pun tidak selesai ya, habis kasih duit, itu pun pas mau keluar, dia masih minta lagi dengan uang rokok ya, sekitar 4000 riel ya, kalau tidak salah ya, uang lokal di sini. Dan kemudian, belum selesai sampai sana, di dalam sesi-sesi itu, aku lagi telepon saja, telepon orang lokal buat minta datang ya, itu disuruh no photo, no photo. Aku bilang, aku nggak foto, aku lagi telepon. Dia bilang sini HP-nya, dia ambil HP, dia buka gallery, bukti kalau kamu nggak foto mereka. Dan mereka tuh pas ada tim kita datang juga, mereka tuh mati-matian, pokok nggak boleh ada foto sama sekali. Kan menjeligakan ya, kalau memang itu rajing yang legal, kenapa harus takut di foto? So ya, itulah kisah kita di Kamboja. Untungnya kita semua bisa kembali dengan selamat ya, Kamboja sungguh penuh kesan. Kita lanjut lagi menuju ke border berikutnya."
21,https://www.instagram.com/reel/DLd7bkYyuV6/?igsh=azBpd2VxMW5vM2I2,Terkejut," Biker asal Indonesia ini terjemah di border perbatasan Thailand selama 12 hari karena ada aturan baru Pada episode sebelumnya, kami sudah menyerti dari Malaysia dan tinggalin motor di Johor baru untuk lanjut backpacker ke Singapura Nah, setelah ke eksplor negara Singapur, kami pun lanjut menyerti menuju ke border Thailand Dulunya buat melintas ke Thailand itu semua normal saja selama dokumen lengkap, pasti itu tinggal gampang melintas border aja Masalahnya adalah, ternyata ada aturan baru yang baru ditegakkan beberapa minggu lalu ya mobil di luar Malaysia dan Singapura pokoknya itu di luarnya wajib ada surat rekomendasi dari kedutaan bahkan di border itu sudah dikasih kontak travel agent untuk menguruskan kita jadi ini memang legal ya, nggak di borot-borot gitu loh dan biaya itu mahal ya rupanya untuk masuk ke border, butuh biaya sekitar $550 per kendaraan sekitar yang lahmas 9 jutaan lah ya dan aturan ini sudah berlaku di semua border ya baik di border yang betong atau border yang sadau Info ini kami dapat dari Bang Daeng yang sudah tertahan berhari-hari di border so yang berkat info dari beliau kami itu sudah adjunru permit sebelum masuk ke Thailand sekitar 4-5 hari sebelumnya ya jadi tiap konfirmasi langsung berintas pokoknya thank you banget buat Bang Daeng ya moral ceritanya adalah, kita nggak bisa jadiin patokan pengalaman orang-orang sebelumnya, soalnya itu aturan border bisa berubah kapanpun dan kalau mau aman ya, selalu spare waktu lebih-lebih ya karena itu selalu kalau road trip lintas segarah masalahnya itu kayak diadministrasi dan banyak hal di luar prediksi so yaitulah update yang untuk penjalan kita yang keliling road trip ASEAN ini semoga info ini membantu dan kalau kamu ada update atau mau nanya sesuatu info di kolom komentar ya habis dari Thailand, kami akan langsung menuju ke Cambodia dapat info nih, sekarang Cambodia lagi ada problem dengan border Thailand kita belum tahu ya, cuma ada berbagai info katanya ada border yang aman dan ada border konflik so ya tunggu abisnya kami, Dadah!"
22,https://www.instagram.com/reel/DLW9kprxKTe/?igsh=bmwxdWJmeGd0YXY1,Surprise," Nah, kalau orang lain itu biasanya cita-cita ya beli rumah punya pekerjaan yang tetap gitu kan. Dia rumahnya tidak tetap. Betul. Awalnya gimana tiba-tiba jadi beli camper van. Aku pindah tuh pernah tidur di SWBU, pernah tidur juga di kayak tempat ibadah, pernah tidur tempat umum. Malam-malam digangguin. Karena aku ada barang yang ada isinya dikasih aku gak tau. Apa isinya? Solar? BBM yang lain pak, petang light."
23,https://www.instagram.com/reel/DLluizmyaG9/?igsh=MXRpYjVtYzZ5OHV5MQ%3D%3D,Surprise," Ada sedikit masalah kawan, jadi kami kan mau lintas border dari Thailand ke Cambodia Masalahnya tuh lagi heboh berita perang Ini sekarang kami akan cari info buat mastiin dulu bisa nyebrang atau enggak So ya, wish us luck Pada episode sebelumnya, kami sudah keliling negara Malaysia Kemudian kita main ke Singapura dan akhirnya nyetir kembali untuk ke Malaysia menyebrang ke Thailand lewat border Nah, pas di border itu, kita harus pilih border exitnya dari awal Nah, itu ada beberapa opsi Misalnya kalau mau exit kembali ke Malaysia atau mau exit via negara laos atau ke Cambodia Kemudian itu sudah banyak isu sih tentang Cambodia tersebut sebagai conflict Cuma, kami itu ngobrol sama agen yang ada di border Katanya sih, conflict itu cuma di border bagian utara, selatannya itu aman Makanya kami ngomong, oke kami habis silent mau exitnya ke Cambodia Masalahnya Hamin satu pas mau nyebrang Muncul conflict lagi, main tembak-tembakan, naranya sudah ke perang Memang sih, pas kami jalan ke border Cambodia itu sudah ada banyak posentara republik saat itu, tapi itu oke Nah, sesama di border Cambodia, kami itu sudah mulai mikir Kayaknya ada kemungkinan sih itu banyak korup lah atau mungkin banyak biaya-baya tambahan Ternyata di luar dugaan ya border Cambodia sangat lama Kami happy banget karena satu sangat-sangat ngebantu banget dan enggak ada biaya apapun No punggri-punggri kita dibantu dan orangnya penuh dengan senyuman So, kesan pertama kami menuju ke border Cambodia bagian selatan itu sangat happy Masalahnya di sini, kebahagiaan kami hanya terjadi di awal Pas masuk Cambodia, terdapat isiden yang bisa kamu cek di IG-nya bang Ridwan Detailnya akan kami ceritain nanti, sekarang kami mau nyetir dulu"
24,https://www.instagram.com/reel/DK6gKdAxavr/?igsh=MTFtcXMyZXFmMmk1Mg%3D%3D,Surprise," Sudah keliling Indonesia, sekarang lagi keliling ASEAN Nah pertanyaannya, duo Tigo ini sudah jalan berapa kilometer sih totalnya? Kita mulai dari yang Tigo 8 dulu Kita buka mobilnya Kemudian kita cek di speedometer Kita sudah jalan 26.172 km Dan ini tuh sekarang kita lagi OTW ke Bangkok Alias dari Phuket ke Bangkok sekitar 800 km Jadi kita masih ada sekitar 400 km lagi untuk jalan Nah buat teman-teman yang pengen lihat update Berapa kilometer total mobilnya secara live Kalian bisa langsung ke GPS.ID Di situ kalian bisa lihat dan ngetrack dimana duo Tigo sekarang Dan kalian juga bisa lihat berapa kilometer yang sudah ditembus Termasuk yang mobil ini Dan trackernya ini juga sangat canggih Jadi kalau misalnya kita terpisah Gue pun juga bisa cek tampilan interior Sama tampilan di luarnya seperti apa Karena dia sudah dilengkapi dengan kamera buat dalam dan luar Jadi ada dashcam nya lah Cuma bisa di live-live Tapi kalian tidak bisa lihat live Itu cuma buat kita aja Dan teman-teman juga bisa langsung masuk ke Instagramnya AtduoTigo Di deskripsinya ada langsung link Buat cek kita ada dimana dan sudah berapa kilometer Yang ditembus dengan dua mobil ini Let's go"
25,https://www.instagram.com/reel/DK6P7JxR2HP/?igsh=cW1rb3J0aWg5ZTk3,Surprise," Bismillah, Pak ya. Jalan lagi. Ini maaf, tidak bisa ngikutin lagi karena kita beda arah, Pak. Jadi... Sudah diantar ke Bangkok, Indonesia. 2 minggu kejalanan saya. 2 minggu jadi lebih cepat ya? 2 minggu, iya. Lebih cepat. Dalam 2 hari saja? Dalam 2 hari, tentu. Assalamualaikum. Waalaikumsalam. Waalaikumsalam. Bismillah. Kebanget. Bismillah. Jati, Pak. Jati. Persedia."
26,https://www.instagram.com/reel/DK5v1dZysCd/?igsh=MWwwbGR2ZDBldzZhZg%3D%3D,Surprise," Adakah pada buruk? Sepertinya kita batal bawa mobil mengembang ke Singapura. Pada Eiffel sebelumnya, kami meninggalkan Sirangga di Bali dan terbang ke Kualumpur untuk bertemu dengan Bang Ridwan dan juga Tine Wan Miljoni, dan kami pun memulai roti keliling ASEAN. 3 hari pertama, kami habiskan dengan ekspor negara Malaysia, dari Kualumpur, Melaka hingga Johor Baru. Nah, pas memasuk ke negara Singapur, kami terdapat beberapa pertimbangan, jadi kami batal buat bawa mobil masuk Singapura. Yang pertama adalah, Singapura ada di ujung daratannya ASEAN, jadi kalau kita masuk putih keluar dari jalur yang sama, dan kita itu seperti jalan buntu gitu loh. Lalu yang kedua, Singapura kecil ya, dari ujung ke ujung itu hanya butuh 2-3 jam, jadi ya kalau bawa mobil itu nggak ada worth it gitu loh. Sama yang ketiga, cari pake itu susah banget di Singapura, dan itu ada Sysert ERT yang bikin semuanya lebih mahal. Cuma kabar gembira adalah, public transport di Singapura itu sudah canggih banget, jadi ke mana-mana cukup dengan MRT ya. Jadi kita naik bus! Bahkan kalau bawa mobil, kabarnya ya, mungkin kamu pergi ke spot itu hanya butuh beberapa menit, tapi kamu cari parkir ya bisa sampai berjam-jam ya, dan itu sangat tidak efisien. Namun pas kita di Singapura, kita happy banget, karena kita bisa eksplor semua desainasi hanya dengan bus dan MRT, dan semua itu terhubung dengan sangat baik, so ya lebih hemat duit banyak. Karena kenapa harga di sini mahal-mahal. Dan harga air di sini nggak ngota. Liat, aqua, tuh ada 3 dolar 10 sen. Efian, 4 dolar. 5 dari bensin. Ini ada tempat tinggal kita yang paling murah ya. Harganya 3 juta per malam. 3 kali 4 lebih mahal, dan ini pun tidurnya ala bara tentara, boy. Dan ini bisa buat 7 orang sih, jadi kita sewa buat 2 malam, harganya total 6 juta. Itulah perbandingan seberapa mahal Singapura versus Malaysia. Belum lagi hotel-hotel biasa. Dan sekarang kita sudah selesai di Singapura, kita akan kembali ke Malaysia, masuk ke Johor baru, dan kita lagi bersiap-siap untuk maju ke negara berikutnya, yaitu adalah Thailand. Kita akan masuk ke border baru, aku bingung istigung kenapa dia kayak begini terus. Oke, so tetap terus untuk perjuangan kita di ASEAN. Da-dah!"
27,https://www.instagram.com/reel/DKyoWLZxUhw/?igsh=MWptanFveHI0MTZvag%3D%3D,Surprise," mobil ini sudah jadi yang kita inden itu sudah sampai di wooling solo bumper, lampu plastiknya ini fender sama kancingannya sekarang kita mau ambil spare part nya ke solo dan kita nge-cet nya pake cat dan vernice dari auto glow let's go, kita jalan yuk"
